"MacroTrends Data Download"
"ATVI - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1999-02-05,0.9226,0.9364,0.9226,0.9321,4744404
1999-02-08,0.9321,0.9364,0.8867,0.9094,1472004
1999-02-09,0.9050,0.9138,0.8677,0.8772,2697804
1999-02-10,0.8677,0.8772,0.8546,0.8677,1561800
1999-02-11,0.8677,0.9182,0.8319,0.8590,2603604
1999-02-12,0.8772,0.8867,0.8319,0.8677,1547604
1999-02-16,0.8867,0.9138,0.8495,0.8772,897996
1999-02-17,0.8590,0.8772,0.8319,0.8451,1849800
1999-02-18,0.8546,0.8546,0.8319,0.8363,1353600
1999-02-19,0.8319,0.8407,0.7859,0.8041,4392396
1999-02-22,0.8224,0.8224,0.7771,0.7954,1869000
1999-02-23,0.7954,0.8041,0.7493,0.7771,1101000
1999-02-24,0.7581,0.7676,0.7449,0.7493,1953204
1999-02-25,0.7493,0.7676,0.7493,0.7676,1274796
1999-02-26,0.7771,0.8224,0.7581,0.7954,4778796
1999-03-01,0.8129,0.8129,0.7859,0.7954,3540396
1999-03-02,0.8407,0.8590,0.8129,0.8180,3796404
1999-03-03,0.8224,0.8319,0.7954,0.7997,1660800
1999-03-04,0.8041,0.8085,0.7720,0.7859,20294400
1999-03-05,0.7902,0.8224,0.7859,0.8129,13641600
1999-03-08,0.8451,0.8999,0.8451,0.8546,5032404
1999-03-09,0.8772,0.8816,0.8268,0.8268,827604
1999-03-10,0.8407,0.8407,0.8129,0.8268,1161804
1999-03-11,0.8407,0.8495,0.8180,0.8180,1174404
1999-03-12,0.8180,0.8590,0.8180,0.8180,899400
1999-03-15,0.8224,0.8495,0.8180,0.8319,1089996
1999-03-16,0.8407,0.8407,0.8224,0.8319,2570796
1999-03-17,0.8268,0.8816,0.8268,0.8772,4130004
1999-03-18,0.8816,0.9226,0.8728,0.9094,3470004
1999-03-19,0.9050,0.9503,0.9050,0.9459,2835204
1999-03-22,0.9277,0.9459,0.9277,0.9277,1514796
1999-03-23,0.8129,0.8816,0.7127,0.8816,17657604
1999-03-24,0.8677,0.8816,0.7676,0.8041,8454600
1999-03-25,0.8041,0.8677,0.8041,0.8590,1962804
1999-03-26,0.8633,0.8633,0.8407,0.8451,1281996
1999-03-29,0.8407,0.9321,0.8407,0.9321,7655604
1999-03-30,0.9226,0.9686,0.8546,0.8794,9389004
1999-03-31,0.8911,0.9182,0.8407,0.9050,2414004
1999-04-01,0.9138,0.9416,0.8999,0.9182,2969604
1999-04-05,0.9226,0.9226,0.8999,0.9050,1683204
1999-04-06,0.8955,0.9138,0.8867,0.8999,1859400
1999-04-07,0.8955,0.9226,0.8955,0.9138,4451400
1999-04-08,0.9138,0.9226,0.9050,0.9138,1219404
1999-04-09,0.9050,0.9459,0.9050,0.9277,1838004
1999-04-12,0.9226,0.9226,0.8867,0.8955,4195404
1999-04-13,0.8955,0.9050,0.8955,0.8999,5529600
1999-04-14,0.8955,0.9547,0.8867,0.8867,11657604
1999-04-15,0.9226,0.9226,0.8319,0.8999,2038404
1999-04-16,0.8772,0.8772,0.8407,0.8590,1491204
1999-04-19,0.8772,0.8955,0.8590,0.8772,5690796
1999-04-20,0.8772,0.8867,0.8407,0.8495,942804
1999-04-21,0.8495,0.8677,0.8495,0.8590,803400
1999-04-22,0.8590,0.8590,0.8129,0.8268,2090796
1999-04-23,0.8129,0.8546,0.8129,0.8363,1107204
1999-04-26,0.8590,0.8590,0.8085,0.8224,2267604
1999-04-27,0.8495,0.8546,0.8041,0.8180,2145204
1999-04-28,0.8224,0.8224,0.7398,0.7676,7530804
1999-04-29,0.7676,0.7676,0.7398,0.7537,4128204
1999-04-30,0.7493,0.7859,0.7493,0.7632,6696396
1999-05-03,0.7859,0.8041,0.7676,0.7954,3286404
1999-05-04,0.7954,0.8590,0.7859,0.8495,2915400
1999-05-05,0.8816,0.8999,0.8590,0.8772,4809600
1999-05-06,0.8816,0.8816,0.8451,0.8546,1766604
1999-05-07,0.8590,0.8590,0.8129,0.8129,710604
1999-05-10,0.8224,0.8590,0.8180,0.8363,2718804
1999-05-11,0.8590,0.8867,0.8495,0.8772,2800200
1999-05-12,0.8955,0.9094,0.8728,0.9072,2883204
1999-05-13,0.9050,0.9321,0.8999,0.9094,4281804
1999-05-14,0.9050,0.9591,0.8867,0.9459,13224396
1999-05-17,0.9459,0.9547,0.9138,0.9459,4238004
1999-05-18,0.9459,0.9459,0.9277,0.9364,6426804
1999-05-19,0.9364,0.9416,0.9321,0.9321,2544204
1999-05-20,0.9321,0.9591,0.9138,0.9459,4774404
1999-05-21,0.9503,0.9686,0.9459,0.9591,4074804
1999-05-24,0.9642,0.9913,0.9503,0.9869,7879596
1999-05-25,0.9964,1.0008,0.9825,0.9869,3811200
1999-05-26,1.0030,1.0052,0.9774,0.9869,6005196
1999-05-27,0.9825,0.9825,0.9642,0.9686,1132800
1999-05-28,0.9642,0.9825,0.9642,0.9774,2606004
1999-06-01,0.9774,0.9869,0.9686,0.9825,2868396
1999-06-02,0.9774,0.9869,0.9730,0.9825,4547400
1999-06-03,0.9774,0.9825,0.9774,0.9825,3256404
1999-06-04,0.9774,1.0052,0.9774,0.9964,3801600
1999-06-07,0.9913,1.0234,0.9913,1.0147,3700404
1999-06-08,1.0147,1.0190,1.0095,1.0147,4661196
1999-06-09,1.0190,1.0278,1.0095,1.0234,8278404
1999-06-10,1.0190,1.0278,1.0147,1.0147,4595400
1999-06-11,1.0169,1.0190,0.9869,1.0095,3460404
1999-06-14,1.0008,1.0008,0.9730,0.9913,2659404
1999-06-15,0.9869,1.0417,0.9364,0.9459,3470004
1999-06-16,0.9503,0.9591,0.9226,0.9459,2433996
1999-06-17,0.9459,0.9869,0.9416,0.9642,1192404
1999-06-18,0.9686,0.9686,0.9503,0.9591,1404804
1999-06-21,0.9686,0.9730,0.9459,0.9591,4531200
1999-06-22,0.9547,0.9591,0.9459,0.9547,1780404
1999-06-23,0.9547,0.9869,0.9547,0.9642,2525004
1999-06-24,0.9591,0.9686,0.9459,0.9686,5251200
1999-06-25,0.9686,1.0008,0.9686,1.0008,2594004
1999-06-28,0.9913,1.0278,0.9774,1.0234,4653996
1999-06-29,1.0439,1.0556,1.0190,1.0234,8733996
1999-06-30,1.0278,1.0688,1.0234,1.0644,8702004
1999-07-01,1.0600,1.0600,1.0234,1.0373,2786004
1999-07-02,1.0373,1.0417,0.9964,1.0147,2412804
1999-07-06,1.0234,1.0965,1.0234,1.0512,11054796
1999-07-07,1.0600,1.0870,1.0556,1.0783,10980396
1999-07-08,1.0826,1.0826,1.0739,1.0826,1865604
1999-07-09,1.0870,1.0965,1.0461,1.0578,4675200
1999-07-12,1.0556,1.0965,1.0556,1.0688,9088200
1999-07-13,1.0600,1.0739,1.0600,1.0688,1686600
1999-07-14,1.0783,1.1009,1.0688,1.0922,7173204
1999-07-15,1.0965,1.1009,1.0783,1.0965,4243404
1999-07-16,1.1009,1.1375,1.0870,1.1331,6761604
1999-07-19,1.1419,1.1609,1.1192,1.1579,4994004
1999-07-20,1.1609,1.1631,1.1192,1.1631,3388800
1999-07-21,1.1419,1.1609,1.1419,1.1419,2316804
1999-07-22,1.1470,1.1492,1.0234,1.0512,1872000
1999-07-23,1.0417,1.0600,1.0008,1.0190,1564800
1999-07-26,1.0052,1.0190,0.9226,0.9277,1845204
1999-07-27,0.9386,0.9869,0.9321,0.9321,2752200
1999-07-28,0.9825,1.0965,0.9774,1.0147,1062600
1999-07-29,1.0095,1.0095,0.9642,1.0095,2006604
1999-07-30,0.9986,1.0095,0.9825,1.0008,770004
1999-08-02,1.0052,1.0461,1.0052,1.0278,1677000
1999-08-03,1.0322,1.0322,0.9547,0.9774,844800
1999-08-04,0.9774,0.9774,0.9226,0.9226,350796
1999-08-05,0.9321,0.9642,0.8955,0.9642,2296404
1999-08-06,0.9591,0.9686,0.9416,0.9591,357204
1999-08-09,0.9642,0.9913,0.9547,0.9774,844800
1999-08-10,0.9869,0.9869,0.9226,0.9416,2086404
1999-08-11,0.9321,0.9869,0.9321,0.9686,1184004
1999-08-12,0.9642,0.9686,0.9591,0.9591,189000
1999-08-13,0.9869,1.0688,0.9642,1.0600,1507404
1999-08-16,1.0373,1.0373,1.0147,1.0190,1494600
1999-08-17,1.0169,1.0190,1.0147,1.0190,1280004
1999-08-18,1.0095,1.0278,1.0052,1.0234,1080396
1999-08-19,1.0234,1.0278,1.0190,1.0234,917196
1999-08-20,1.0322,1.0461,1.0278,1.0417,2462004
1999-08-23,1.0417,1.0556,1.0278,1.0512,1992396
1999-08-24,1.0512,1.0600,1.0512,1.0556,1430400
1999-08-25,1.0644,1.0739,1.0556,1.0739,2508804
1999-08-26,1.0739,1.0870,1.0600,1.0783,2964396
1999-08-27,1.0826,1.0826,1.0600,1.0739,664404
1999-08-30,1.0739,1.0739,1.0512,1.0739,704004
1999-08-31,1.0688,1.0688,1.0373,1.0600,503604
1999-09-01,1.0417,1.0600,1.0417,1.0512,457800
1999-09-02,1.0556,1.0644,1.0417,1.0600,649800
1999-09-03,1.0600,1.0922,1.0600,1.0870,1728000
1999-09-07,1.0870,1.1060,1.0783,1.0965,5889996
1999-09-08,1.0826,1.1287,1.0826,1.1192,8665800
1999-09-09,1.1192,1.1558,1.1060,1.1514,5926404
1999-09-10,1.1514,1.1653,1.1419,1.1419,2947200
1999-09-13,1.1419,1.1784,1.1192,1.1696,8473800
1999-09-14,1.1696,1.2340,1.1375,1.1967,6518400
1999-09-15,1.2106,1.2245,1.1514,1.1879,2649600
1999-09-16,1.1784,1.1879,1.1375,1.1470,1363404
1999-09-17,1.1784,1.2245,1.1558,1.1967,2875596
1999-09-20,1.1967,1.2289,1.1879,1.2245,3530796
1999-09-21,1.2245,1.2749,1.2201,1.2610,8388396
1999-09-22,1.2654,1.2749,1.2610,1.2610,2208000
1999-09-23,1.2654,1.2881,1.2427,1.2793,7185996
1999-09-24,1.2793,1.2881,1.2566,1.2749,2712396
1999-09-27,1.2837,1.2932,1.2734,1.2793,7641804
1999-09-28,1.2932,1.2976,1.2515,1.2749,4236804
1999-09-29,1.2654,1.2976,1.2610,1.2976,2928204
1999-09-30,1.2976,1.2976,1.2793,1.2881,4173996
1999-10-01,1.2837,1.2881,1.2610,1.2793,7961604
1999-10-04,1.2837,1.2881,1.2340,1.2427,2325204
1999-10-05,1.2384,1.2449,1.1784,1.1879,3395400
1999-10-06,1.1879,1.2340,1.1653,1.1784,5150004
1999-10-07,1.1653,1.2018,1.1514,1.1609,2033196
1999-10-08,1.1514,1.1740,1.1331,1.1558,2307204
1999-10-11,1.1696,1.1879,1.1009,1.1148,3129600
1999-10-12,1.1148,1.1470,1.0965,1.1192,1912404
1999-10-13,1.1287,1.1287,1.0600,1.0644,3450804
1999-10-14,1.0965,1.1009,1.0234,1.0417,6830796
1999-10-15,1.0373,1.0373,1.0008,1.0190,3095604
1999-10-18,1.0095,1.0278,0.9774,1.0278,2800200
1999-10-19,1.0234,1.0688,1.0234,1.0556,4397004
1999-10-20,1.0600,1.1009,1.0556,1.0688,2496204
1999-10-21,1.0848,1.1609,1.0826,1.1009,7606404
1999-10-22,1.1148,1.1470,1.1104,1.1287,2789196
1999-10-25,1.1419,1.1514,1.1148,1.1419,2960004
1999-10-26,1.1375,1.1375,1.1148,1.1287,816000
1999-10-27,1.1331,1.1331,0.9913,1.0600,5049804
1999-10-28,1.0578,1.0578,1.0234,1.0278,1320396
1999-10-29,1.0322,1.0600,1.0322,1.0322,2093004
1999-11-01,1.0373,1.0512,1.0190,1.0278,2078796
1999-11-02,1.0417,1.0965,1.0351,1.0417,1545804
1999-11-03,1.0461,1.0600,1.0322,1.0600,739200
1999-11-04,1.0739,1.0783,1.0417,1.0688,2484396
1999-11-05,1.0644,1.1331,1.0600,1.1243,15699204
1999-11-08,1.1243,1.1740,1.1060,1.1696,23069004
1999-11-09,1.1923,1.1967,1.1243,1.1375,3021996
1999-11-10,1.1243,1.1514,1.0965,1.1104,1392204
1999-11-11,1.1331,1.1331,1.0688,1.0826,3238404
1999-11-12,1.0848,1.0965,1.0234,1.0278,8339400
1999-11-15,1.0556,1.0600,1.0234,1.0322,4433196
1999-11-16,1.0556,1.0600,1.0190,1.0373,2733996
1999-11-17,1.0461,1.0461,1.0008,1.0190,2563200
1999-11-18,1.0300,1.0739,1.0234,1.0644,10398804
1999-11-19,1.0783,1.0870,1.0234,1.0234,1920204
1999-11-22,1.0461,1.1148,1.0373,1.1148,9091404
1999-11-23,1.1558,1.1740,1.1514,1.1696,7639596
1999-11-24,1.1784,1.1967,1.1375,1.1375,4312404
1999-11-26,1.1375,1.1375,1.1009,1.1243,4058796
1999-11-29,1.1353,1.1784,1.1287,1.1375,6425604
1999-11-30,1.1514,1.1514,1.0826,1.0980,2691204
1999-12-01,1.1060,1.1514,1.1060,1.1470,2640204
1999-12-02,1.1419,1.1696,1.1419,1.1419,2791596
1999-12-03,1.1609,1.1609,1.1287,1.1375,3809196
1999-12-06,1.1696,1.1696,1.1287,1.1419,2912004
1999-12-07,1.1375,1.1375,1.0322,1.0585,6667596
1999-12-08,1.0512,1.0644,1.0417,1.0556,2760396
1999-12-09,1.0512,1.0965,1.0461,1.0870,3681996
1999-12-10,1.0965,1.1470,1.0870,1.1470,7032396
1999-12-13,1.1696,1.2427,1.1514,1.2084,8478804
1999-12-14,1.1835,1.2106,1.1784,1.2062,4851204
1999-12-15,1.1967,1.2062,1.1784,1.2018,5200200
1999-12-16,1.1923,1.2157,1.1923,1.2062,3275604
1999-12-17,1.2062,1.2157,1.0783,1.1060,13481604
1999-12-20,1.1331,1.1609,1.0965,1.1148,4862796
1999-12-21,1.1148,1.1331,1.0922,1.1009,3264000
1999-12-22,1.1060,1.1060,1.0600,1.0644,3179604
1999-12-23,1.0600,1.0826,1.0147,1.0322,3097800
1999-12-27,1.0556,1.0600,1.0417,1.0512,1326804
1999-12-28,1.0688,1.1696,1.0417,1.1696,2697600
1999-12-29,1.1696,1.1696,1.1060,1.1104,1185996
1999-12-30,1.1148,1.1331,1.0600,1.0644,1338804
1999-12-31,1.0965,1.1967,1.0417,1.1192,2582604
2000-01-03,1.1514,1.2062,1.0234,1.2018,7225800
2000-01-04,1.1784,1.1879,1.0417,1.1653,4262400
2000-01-05,1.1558,1.1967,1.1514,1.1696,3389004
2000-01-06,1.1609,1.1696,1.1375,1.1470,2429004
2000-01-07,1.1609,1.1879,1.1331,1.1784,15549000
2000-01-10,1.1879,1.2427,1.1609,1.2384,10950600
2000-01-11,1.2427,1.3341,1.2340,1.2932,10710600
2000-01-12,1.2610,1.2610,1.1967,1.2384,2688204
2000-01-13,1.2340,1.2610,1.2062,1.2515,3267204
2000-01-14,1.2340,1.2515,1.2201,1.2384,2553804
2000-01-18,1.2427,1.2749,1.2384,1.2427,2460804
2000-01-19,1.2515,1.2515,1.2201,1.2245,3593604
2000-01-20,1.2157,1.2427,1.1419,1.1558,5339604
2000-01-21,1.1536,1.1558,1.0870,1.1060,11460396
2000-01-24,1.0987,1.1104,1.0783,1.0965,5056200
2000-01-25,1.1060,1.1060,0.9935,1.0600,6113196
2000-01-26,1.0783,1.2062,1.0600,1.1609,11745996
2000-01-27,1.2610,1.2881,1.1879,1.2566,9348396
2000-01-28,1.2245,1.2427,1.1784,1.1967,2913996
2000-01-31,1.2106,1.2157,1.1331,1.1419,1468800
2000-02-01,1.1536,1.2793,1.1514,1.2340,2315604
2000-02-02,1.2427,1.2932,1.2062,1.2705,6186804
2000-02-03,1.2749,1.2881,1.2566,1.2837,6501204
2000-02-04,1.2815,1.2837,1.0965,1.1514,25299204
2000-02-07,1.1060,1.1192,1.0922,1.0965,10279596
2000-02-08,1.1060,1.1148,1.0417,1.0783,7245000
2000-02-09,1.0783,1.0922,1.0512,1.0622,2529996
2000-02-10,1.0870,1.0870,1.0512,1.0556,2599596
2000-02-11,1.0783,1.0965,1.0644,1.0870,1787604
2000-02-14,1.0870,1.0965,1.0417,1.0512,2164404
2000-02-15,1.0644,1.0644,1.0234,1.0234,2474796
2000-02-16,1.0512,1.0739,1.0234,1.0249,2820396
2000-02-17,1.0512,1.0644,1.0234,1.0256,2438400
2000-02-18,1.0417,1.0600,0.9226,0.9869,5574600
2000-02-22,0.9869,1.0095,0.9547,0.9774,1397196
2000-02-23,0.9869,0.9869,0.9416,0.9547,1273800
2000-02-24,0.9686,0.9686,0.9321,0.9591,1603404
2000-02-25,0.9686,0.9686,0.9226,0.9321,2985600
2000-02-28,0.9277,0.9416,0.9138,0.9182,2762796
2000-02-29,0.9138,0.9416,0.9138,0.9277,2793600
2000-03-01,0.9416,1.0965,0.9321,1.0600,16404396
2000-03-02,1.0805,1.0965,1.0322,1.0600,2438400
2000-03-03,1.0600,1.1009,1.0322,1.0826,12320004
2000-03-06,1.0965,1.0965,1.0417,1.0512,2217804
2000-03-07,1.0600,1.0826,0.9642,1.0052,2758404
2000-03-08,1.0052,1.0052,0.9606,0.9642,1924404
2000-03-09,0.9869,1.0556,0.9825,1.0556,2037204
2000-03-10,1.0556,1.0826,1.0417,1.0461,5174400
2000-03-13,1.0600,1.0600,0.9869,0.9913,1632204
2000-03-14,1.0095,1.0278,0.9503,1.0147,2685000
2000-03-15,1.0234,1.0234,0.9364,0.9503,7386804
2000-03-16,1.0052,1.0052,0.9459,0.9503,2022600
2000-03-17,0.9416,0.9964,0.9416,0.9569,3273600
2000-03-20,0.9686,1.0322,0.9620,0.9869,2267604
2000-03-21,1.0095,1.0234,0.9686,0.9825,840396
2000-03-22,0.9964,1.0190,0.9730,0.9774,1156404
2000-03-23,0.9730,0.9869,0.9226,0.9416,2265600
2000-03-24,0.9503,0.9964,0.9321,0.9964,4598604
2000-03-27,0.9774,0.9964,0.9591,0.9591,2633604
2000-03-28,0.9686,0.9869,0.9591,0.9642,1790796
2000-03-29,0.9686,0.9869,0.9321,0.9591,2230404
2000-03-30,0.9503,0.9503,0.9364,0.9416,2664396
2000-03-31,0.9503,0.9503,0.8495,0.8816,5303604
2000-04-03,0.8889,0.8889,0.7771,0.8129,5469996
2000-04-04,0.8129,0.8129,0.7493,0.7771,7339596
2000-04-05,0.7581,0.8224,0.7449,0.7815,5208396
2000-04-06,0.7859,0.8319,0.7815,0.8085,2582400
2000-04-07,0.8041,0.8085,0.5578,0.5892,102558804
2000-04-10,0.6484,0.6484,0.5848,0.5892,20695596
2000-04-11,0.5892,0.5936,0.4934,0.5139,7491204
2000-04-12,0.5256,0.5344,0.4613,0.5073,9036804
2000-04-13,0.5161,0.5205,0.4978,0.5029,2665800
2000-04-14,0.4891,0.4934,0.4664,0.4752,6372396
2000-04-17,0.4752,0.4796,0.4291,0.4664,13665204
2000-04-18,0.4613,0.4796,0.4386,0.4613,5312004
2000-04-19,0.4839,0.4891,0.4525,0.4547,2793600
2000-04-20,0.4569,0.4891,0.4569,0.4891,12741204
2000-04-24,0.4839,0.4934,0.4613,0.4796,3561804
2000-04-25,0.4891,0.5117,0.4569,0.5051,31559604
2000-04-26,0.5161,0.5344,0.4869,0.4876,5526600
2000-04-27,0.4934,0.4956,0.4839,0.4934,5525196
2000-04-28,0.5095,0.5117,0.4481,0.4569,9297204
2000-05-01,0.4752,0.5095,0.4569,0.4569,12412800
2000-05-02,0.4796,0.5205,0.4708,0.4978,4435200
2000-05-03,0.4817,0.4934,0.4730,0.4817,3592404
2000-05-04,0.4839,0.5073,0.4839,0.5051,1235400
2000-05-05,0.5029,0.5483,0.4891,0.5388,3276804
2000-05-08,0.5527,0.5936,0.5483,0.5483,6435204
2000-05-09,0.5527,0.5760,0.5161,0.5322,2642004
2000-05-10,0.4203,0.4569,0.4021,0.4481,23678796
2000-05-11,0.4503,0.4934,0.4386,0.4934,6835200
2000-05-12,0.4796,0.5205,0.4752,0.5029,8352204
2000-05-15,0.5117,0.5366,0.4891,0.5336,6166404
2000-05-16,0.5300,0.5344,0.5029,0.5205,5270604
2000-05-17,0.5073,0.5117,0.4839,0.5117,5709996
2000-05-18,0.5117,0.5161,0.4796,0.4891,6361800
2000-05-19,0.4752,0.4978,0.4752,0.4934,2313600
2000-05-22,0.4934,0.4956,0.4408,0.4481,2897196
2000-05-23,0.4503,0.4613,0.4503,0.4591,1373004
2000-05-24,0.4591,0.4752,0.4430,0.4752,3556404
2000-05-25,0.4796,0.4839,0.4525,0.4613,2796804
2000-05-26,0.4591,0.4752,0.4342,0.4481,1751604
2000-05-30,0.4481,0.4708,0.4481,0.4664,2409600
2000-05-31,0.4686,0.4686,0.4481,0.4525,1577604
2000-06-01,0.4525,0.4591,0.4503,0.4525,2491596
2000-06-02,0.4635,0.5161,0.4481,0.5161,14058804
2000-06-05,0.4934,0.5117,0.4342,0.5029,3045204
2000-06-06,0.4934,0.4934,0.4752,0.4891,3561804
2000-06-07,0.4766,0.4869,0.4752,0.4839,2205000
2000-06-08,0.4839,0.4891,0.4547,0.4891,2538804
2000-06-09,0.4839,0.4891,0.4752,0.4796,2092800
2000-06-12,0.4817,0.4839,0.4591,0.4613,1521996
2000-06-13,0.4635,0.4891,0.4481,0.4532,1749204
2000-06-14,0.4664,0.4664,0.4525,0.4547,5706804
2000-06-15,0.4569,0.4635,0.4503,0.4525,1207596
2000-06-16,0.4635,0.4664,0.4342,0.4481,3108396
2000-06-19,0.4430,0.4569,0.4364,0.4569,1553196
2000-06-20,0.4386,0.4481,0.4364,0.4481,3700404
2000-06-21,0.4430,0.4525,0.4386,0.4452,1363404
2000-06-22,0.4430,0.4452,0.4364,0.4408,1926600
2000-06-23,0.4386,0.4408,0.3933,0.4291,3815604
2000-06-26,0.4342,0.4569,0.4291,0.4569,3367596
2000-06-27,0.4430,0.4613,0.4364,0.4569,1800396
2000-06-28,0.4584,0.4635,0.4408,0.4430,726600
2000-06-29,0.4408,0.4408,0.4021,0.4138,3604404
2000-06-30,0.4138,0.4934,0.4108,0.4752,7435596
2000-07-03,0.4752,0.4796,0.4664,0.4708,2776404
2000-07-05,0.4752,0.4839,0.4635,0.4664,1492404
2000-07-06,0.4708,0.5073,0.4613,0.4752,1521204
2000-07-07,0.4708,0.5278,0.4686,0.5278,2273196
2000-07-10,0.5161,0.5848,0.5073,0.5760,3734604
2000-07-11,0.5804,0.5848,0.5161,0.5439,2078004
2000-07-12,0.5439,0.5804,0.5439,0.5804,2393604
2000-07-13,0.5665,0.5848,0.5483,0.5665,7134804
2000-07-14,0.5826,0.6301,0.5760,0.6170,5760000
2000-07-17,0.6353,0.6623,0.6075,0.6396,6708396
2000-07-18,0.6535,0.6718,0.6170,0.6535,2220804
2000-07-19,0.6535,0.6623,0.5848,0.6214,2777604
2000-07-20,0.6097,0.6718,0.6075,0.6301,4074804
2000-07-21,0.6353,0.6353,0.6009,0.6170,2851200
2000-07-24,0.6301,0.6301,0.6075,0.6126,333996
2000-07-25,0.6126,0.6148,0.5987,0.6075,1081800
2000-07-26,0.5987,0.6126,0.5709,0.6031,909996
2000-07-27,0.6009,0.6484,0.6009,0.6331,1065804
2000-07-28,0.6375,0.6396,0.6126,0.6214,1029204
2000-07-31,0.6214,0.6579,0.6148,0.6396,1886796
2000-08-01,0.6301,0.6484,0.6031,0.6440,1682004
2000-08-02,0.6484,0.6579,0.6258,0.6484,1610796
2000-08-03,0.6579,0.7632,0.6301,0.7449,8222796
2000-08-04,0.7537,0.8129,0.7493,0.7676,6835404
2000-08-07,0.7859,0.8129,0.7581,0.8041,7257600
2000-08-08,0.8041,0.8224,0.7997,0.8085,3699204
2000-08-09,0.8085,0.9547,0.8085,0.9503,6214404
2000-08-10,0.8955,0.9138,0.8224,0.8590,3331200
2000-08-11,0.8590,0.8728,0.8407,0.8728,846804
2000-08-14,0.8772,0.9182,0.8407,0.9050,8800200
2000-08-15,0.9050,0.9277,0.8816,0.9226,4763604
2000-08-16,0.9094,0.9459,0.8955,0.9321,5856204
2000-08-17,0.9364,0.9686,0.9277,0.9547,8189004
2000-08-18,0.9503,0.9591,0.9321,0.9459,3283200
2000-08-21,0.9459,0.9459,0.8911,0.9416,1850796
2000-08-22,0.9182,0.9774,0.9182,0.9642,6666804
2000-08-23,0.9569,1.0234,0.9547,1.0147,8023596
2000-08-24,0.9869,1.0234,0.9774,1.0095,2083404
2000-08-25,1.0147,1.0234,0.9913,1.0234,1718400
2000-08-28,1.0008,1.0234,0.9964,1.0147,794796
2000-08-29,1.0147,1.0234,1.0008,1.0052,2217600
2000-08-30,1.0052,1.0278,1.0052,1.0095,3045204
2000-08-31,1.0095,1.0278,1.0095,1.0234,10075596
2000-09-01,1.0234,1.0234,1.0147,1.0147,2577996
2000-09-05,1.0147,1.0234,1.0008,1.0190,2404404
2000-09-06,1.0147,1.0190,1.0095,1.0095,3710796
2000-09-07,1.0095,1.0234,1.0052,1.0212,5234004
2000-09-08,1.0212,1.0783,1.0190,1.0600,23302404
2000-09-11,1.0739,1.0965,1.0556,1.0965,5822004
2000-09-12,1.0965,1.1287,1.0922,1.1009,13276800
2000-09-13,1.1104,1.1419,1.0783,1.0783,9478404
2000-09-14,1.0922,1.1243,1.0826,1.0922,1917000
2000-09-15,1.1104,1.1192,1.0008,1.0680,5335596
2000-09-18,1.0512,1.0688,0.9964,1.0373,2985600
2000-09-19,1.0256,1.0373,1.0052,1.0190,2711604
2000-09-20,1.0212,1.0600,0.9774,1.0600,2884404
2000-09-21,1.0622,1.0783,1.0008,1.0600,1027404
2000-09-22,1.0417,1.0870,1.0052,1.0688,2643204
2000-09-25,1.0556,1.0688,1.0278,1.0644,1733196
2000-09-26,1.0512,1.0688,1.0234,1.0680,1289604
2000-09-27,1.0578,1.0922,0.8677,0.9226,22296396
2000-09-28,0.9503,1.0783,0.9503,1.0234,13939404
2000-09-29,1.0234,1.0965,0.9913,1.0965,3347400
2000-10-02,1.0688,1.0870,1.0008,1.0147,2681604
2000-10-03,1.0351,1.0870,1.0052,1.0512,3799596
2000-10-04,1.0417,1.0870,1.0417,1.0870,3527604
2000-10-05,1.0826,1.1060,1.0644,1.0965,9132804
2000-10-06,1.0965,1.1104,1.0417,1.0870,2829996
2000-10-09,1.0783,1.0965,1.0461,1.0783,800004
2000-10-10,1.0848,1.0848,1.0512,1.0556,1539204
2000-10-11,1.0512,1.0600,1.0417,1.0417,2688204
2000-10-12,1.0476,1.0556,0.9913,0.9913,1387596
2000-10-13,0.9964,1.1060,0.9825,1.0870,6489804
2000-10-16,1.0688,1.0922,1.0644,1.0688,1414404
2000-10-17,1.0717,1.0717,0.9869,1.0190,3064404
2000-10-18,0.9825,1.0512,0.9321,1.0417,1331400
2000-10-19,1.0461,1.0739,1.0322,1.0600,1680000
2000-10-20,1.0644,1.0739,1.0512,1.0556,525000
2000-10-23,1.0541,1.0922,1.0512,1.0922,3869004
2000-10-24,1.1104,1.1148,0.9869,1.0417,14409600
2000-10-25,1.0373,1.0373,0.9869,1.0095,6965196
2000-10-26,0.9913,1.0234,0.9182,1.0095,4982604
2000-10-27,1.0190,1.0600,0.9642,0.9913,2615604
2000-10-30,1.0037,1.0644,0.9869,1.0600,13355604
2000-10-31,1.0600,1.0644,0.9964,1.0095,5093196
2000-11-01,1.0095,1.0190,0.9364,1.0008,3902796
2000-11-02,1.0147,1.0512,0.9686,0.9913,2141004
